id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
-KrQ1gOiyXCbffsWyc5SNQ,the-leopard-at-des-artistes-new-york,The Leopard at des Artistes,https://s3-media3.fl.yelpcdn.com/bphoto/vUqy7ZlOhHDTamdeokFo-A/o.jpg,False,https://www.yelp.com/biz/the-leopard-at-des-artistes-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,229,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",$$$,+12127878767,(212) 787-8767,368.7397000190201,40.773515,-73.978841,1 W 67th St,,,New York,10023,US,NY,"['1 W 67th St', 'New York, NY 10023']"
LSOpxBBa217HxnJ7VnY2WQ,il-violino-new-york,Il Violino,https://s3-media1.fl.yelpcdn.com/bphoto/-thCu2kuapywVw17abrgiw/o.jpg,False,https://www.yelp.com/biz/il-violino-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,280,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"['delivery', 'pickup']",$$,+12128732500,(212) 873-2500,138.85604241186473,40.775012,-73.980736,180 Columbus Ave,,,New York,10023,US,NY,"['180 Columbus Ave', 'New York, NY 10023']"
cXTWbH5K2gzwAMamTOICaw,sheep-meadow-new-york,Sheep Meadow,https://s3-media3.fl.yelpcdn.com/bphoto/s1tPOWXgI0ojuTeb6y62hw/o.jpg,False,https://www.yelp.com/biz/sheep-meadow-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,88,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,+12123106600,(212) 310-6600,729.3949493666781,40.7718724982415,-73.9750778675079,W 67th St,,,New York,10069,US,NY,"['W 67th St', 'New York, NY 10069']"
t7BIiUN0tFg33kySuuQ0aQ,masa-new-york,Masa,https://s3-media2.fl.yelpcdn.com/bphoto/p6wki3C-6M2fSdux3DKdOg/o.jpg,False,https://www.yelp.com/biz/masa-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,333,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,[],$$$$,+12128239800,(212) 823-9800,811.4141187226032,40.7678667,-73.9825734,10 Columbus Cir,Fl 4,Time Warner Center,New York,10019,US,NY,"['10 Columbus Cir', 'Fl 4', 'Time Warner Center', 'New York, NY 10019']"
EvAJBgBdgOt1jx1EufRN7w,jin-ramen-new-york-7,Jin Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/Z6WBd_v58IIASNWDAJQ3ug/o.jpg,False,https://www.yelp.com/biz/jin-ramen-new-york-7?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,928,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"['delivery', 'pickup']",$$,+16466570755,(646) 657-0755,1146.946376591927,40.7854,-73.97709,462 Amsterdam Ave,,,New York,10024,US,NY,"['462 Amsterdam Ave', 'New York, NY 10024']"
l-qN-2S2hoXhoWtXJ0BX-A,amorino-gelato-new-york-5,Amorino Gelato,https://s3-media3.fl.yelpcdn.com/bphoto/3C6kOBhHYJQJ1N9EkLbB7w/o.jpg,False,https://www.yelp.com/biz/amorino-gelato-new-york-5?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,198,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'gelato', 'title': 'Gelato'}]",4.5,"['pickup', 'delivery']",$$,+12128775700,(212) 877-5700,943.9030660812693,40.78379,-73.97825,414 Amsterdam Ave,,,New York,10024,US,NY,"['414 Amsterdam Ave', 'New York, NY 10024']"
83BXSwE0166sObnXLUE4bQ,land-new-york,Land,https://s3-media2.fl.yelpcdn.com/bphoto/ptDV_QtdeLeSvBZs-tTqWA/o.jpg,False,https://www.yelp.com/biz/land-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1060,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"['pickup', 'delivery']",$$,+12125018121,(212) 501-8121,1097.2729736827703,40.78497,-73.9772182,450 Amsterdam Ave,,,New York,10024,US,NY,"['450 Amsterdam Ave', 'New York, NY 10024']"
eTzH9lmkmouNlmuJ77i8Ow,angaar-new-york-2,Angaar,https://s3-media4.fl.yelpcdn.com/bphoto/OooEDTAtGKgLhGArThACyg/o.jpg,False,https://www.yelp.com/biz/angaar-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,121,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"['pickup', 'delivery']",$$,+12123934040,(212) 393-4040,437.5570889443913,40.7782,-73.97802,283 Columbus Ave,,,New York,10023,US,NY,"['283 Columbus Ave', 'New York, NY 10023']"
JYNBy2r3LVhJbLHE1bASfg,the-smith-new-york-3,The Smith,https://s3-media4.fl.yelpcdn.com/bphoto/wcwUFAyZ1X-thnem2s6WPw/o.jpg,False,https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1750,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",$$,+12124965700,(212) 496-5700,464.59810043552534,40.7716201269986,-73.9818377981476,1900 Broadway,,,New York,10023,US,NY,"['1900 Broadway', 'New York, NY 10023']"
iHwhkW0LLlu81ZCir-lFQA,gari-columbus-new-york,Gari Columbus,https://s3-media3.fl.yelpcdn.com/bphoto/46OOtWvWJ-wWgdMJESkVmw/o.jpg,False,https://www.yelp.com/biz/gari-columbus-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,328,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['delivery', 'pickup']",$$$$,+12123624816,(212) 362-4816,757.2652756453774,40.78112,-73.97632,370 Columbus Ave,,,New York,10024,US,NY,"['370 Columbus Ave', 'New York, NY 10024']"
vJpfMVBybyEF8p_qXWs0ug,sarabeths-west-new-york,Sarabeth's West,https://s3-media3.fl.yelpcdn.com/bphoto/gIfboONJF7OitnUnD9y0TA/o.jpg,False,https://www.yelp.com/biz/sarabeths-west-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,930,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"['pickup', 'delivery']",$$,+12124966280,(212) 496-6280,978.5857206086772,40.78388,-73.97743,423 Amsterdam Ave,,,New York,10024,US,NY,"['423 Amsterdam Ave', 'New York, NY 10024']"
yQ7K4uFnxXxpBVbnOSR8kA,polpette-71-new-york,Polpette 71,https://s3-media1.fl.yelpcdn.com/bphoto/dqsS7iUdhH7AC8ZKpNhsTQ/o.jpg,False,https://www.yelp.com/biz/polpette-71-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,165,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",$$,+12128751512,(212) 875-1512,281.58447450570833,40.77668,-73.97888,71 West 71st St,,,New York,10023,US,NY,"['71 West 71st St', 'New York, NY 10023']"
sfmbuBNnp_NgswIFu2KjUQ,emack-and-bolios-new-york-4,Emack and Bolio's,https://s3-media2.fl.yelpcdn.com/bphoto/QjXbhS7xzRiweBQH124lcQ/o.jpg,False,https://www.yelp.com/biz/emack-and-bolios-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,302,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"['delivery', 'pickup']",$$,+12123622747,(212) 362-2747,844.2701320406261,40.78282,-73.97834,389 Amsterdam Ave,,,New York,10026,US,NY,"['389 Amsterdam Ave', 'New York, NY 10026']"
EJOpdpy6QPTtmC7Fn04yHw,patsys-pizzeria-new-york-6,Patsy's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/EF3PcH1Eoz2NS7EdnOsqag/o.jpg,False,https://www.yelp.com/biz/patsys-pizzeria-new-york-6?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,511,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"['delivery', 'pickup']",$$,+12125793000,(212) 579-3000,504.2482346042331,40.7785204,-73.9769718,61 W 74th St,,,New York,10023,US,NY,"['61 W 74th St', 'New York, NY 10023']"
H2_mpDKae_hILgi0AG_9_A,tap-nyc-new-york,Tap NYC,https://s3-media1.fl.yelpcdn.com/bphoto/es1-S_QT7ENpocaucRbUPg/o.jpg,False,https://www.yelp.com/biz/tap-nyc-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,198,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.0,"['delivery', 'pickup']",$$,+19172612094,(917) 261-2094,366.15695642505887,40.7776844415719,-73.9784569824644,267 Columbus Ave,,,New York,10023,US,NY,"['267 Columbus Ave', 'New York, NY 10023']"
u8seGm3CnP6RGEiimftUIQ,tenzan-new-york,Tenzan,https://s3-media3.fl.yelpcdn.com/bphoto/1sEEh1ZHS0hXn4xsdAmllw/o.jpg,False,https://www.yelp.com/biz/tenzan-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,455,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,['delivery'],$$,+12125807300,(212) 580-7300,443.9823312942156,40.7783079154181,-73.9779206995186,285 Columbus Ave,,,New York,10023,US,NY,"['285 Columbus Ave', 'New York, NY 10023']"
ByBZ2UskVgZftg1JlG_w2w,joe-coffee-company-new-york-9,Joe Coffee Company,https://s3-media4.fl.yelpcdn.com/bphoto/qBmquScAXmgZ3oCBMcgtZw/o.jpg,False,https://www.yelp.com/biz/joe-coffee-company-new-york-9?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,116,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,['delivery'],$,+12128770244,(212) 877-0244,169.02490439205266,40.7750798,-73.9803673,187 Columbus Ave,,,New York,10023,US,NY,"['187 Columbus Ave', 'New York, NY 10023']"
goKn7tKTIqpNPM_jR2yRCg,leyla-new-york-4,Leyla,https://s3-media3.fl.yelpcdn.com/bphoto/EgHo8Wpadbh0azN-FyUAZg/o.jpg,False,https://www.yelp.com/biz/leyla-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,103,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['pickup', 'delivery']",,+13473347939,(347) 334-7939,450.1241340744559,40.77882,-73.97834,108 W 74th St,,,New York,10023,US,NY,"['108 W 74th St', 'New York, NY 10023']"
IcEtg4yaHoe9To7Db1irBA,made-in-new-york-pizza-new-york,Made In New York Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/QfvjtTH3xMwJMWZ9ckjdwQ/o.jpg,False,https://www.yelp.com/biz/made-in-new-york-pizza-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,281,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",$,+16464846200,(646) 484-6200,969.8658184347391,40.783841,-73.977569,421 Amsterdam Ave,,,New York,10024,US,NY,"['421 Amsterdam Ave', 'New York, NY 10024']"
477o_-7VmcnTokazWtEa0A,grays-papaya-new-york,Gray's Papaya,https://s3-media4.fl.yelpcdn.com/bphoto/KOUJ3d8LPLh-ufqCadvAhg/o.jpg,False,https://www.yelp.com/biz/grays-papaya-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1366,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"['delivery', 'pickup']",$,+12127990243,(212) 799-0243,289.74363069395355,40.7783783121866,-73.9815581747816,2090 Broadway,,,New York,10023,US,NY,"['2090 Broadway', 'New York, NY 10023']"
EeG78p_HPeRr75j7jBvKdw,columbus-circle-new-york,Columbus Circle,https://s3-media3.fl.yelpcdn.com/bphoto/a28MlQSDCQQe7xBnMgNiGQ/o.jpg,False,https://www.yelp.com/biz/columbus-circle-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,186,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,+12122474401,(212) 247-4401,861.1734430875907,40.7680517015,-73.9819249127,1849 Broadway St,,,New York,10023,US,NY,"['1849 Broadway St', 'New York, NY 10023']"
C8K3kTQ2NX5mm4jzQBRVUg,dive-75-new-york,Dive 75,https://s3-media4.fl.yelpcdn.com/bphoto/sAZyqoTKBq4SKopig28npA/o.jpg,False,https://www.yelp.com/biz/dive-75-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,280,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,['delivery'],$$,+12123627518,(212) 362-7518,559.1011290888001,40.7796086990678,-73.9776904358861,101 W 75th St,,,New York,10023,US,NY,"['101 W 75th St', 'New York, NY 10023']"
EgqhJ0SZCpOikta4eYiAJg,new-york-historical-society-new-york-2,New-York Historical Society,https://s3-media1.fl.yelpcdn.com/bphoto/Zve0J4tRySX8qyIsajQxCA/o.jpg,False,https://www.yelp.com/biz/new-york-historical-society-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,192,"[{'alias': 'libraries', 'title': 'Libraries'}, {'alias': 'childrensmuseums', 'title': ""Children's Museums""}]",4.0,[],,+12128733400,(212) 873-3400,773.9130941380038,40.7793496073291,-73.9741165394002,170 Central Park W,,,New York,10024,US,NY,"['170 Central Park W', 'New York, NY 10024']"
EJHyijqj0umQ9GsyknrNKg,vive-la-crepe-new-york-2,Vive La Crepe,https://s3-media4.fl.yelpcdn.com/bphoto/zgoeG25mT1C9pyvrORpcMg/o.jpg,False,https://www.yelp.com/biz/vive-la-crepe-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,207,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'french', 'title': 'French'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"['delivery', 'pickup']",$$,+16464788008,(646) 478-8008,165.35481614550866,40.7750587,-73.9803009,189 Columbus Ave,,,New York,10023,US,NY,"['189 Columbus Ave', 'New York, NY 10023']"
oGoucpWHItedMM_4zFM8-Q,16-handles-uws-amsterdam-new-york,16 Handles,https://s3-media3.fl.yelpcdn.com/bphoto/H7eWnJ7CntGfJc38SLHpTw/o.jpg,False,https://www.yelp.com/biz/16-handles-uws-amsterdam-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,186,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"['delivery', 'pickup']",$,+16468611281,(646) 861-1281,575.8753035855419,40.78070817909829,-73.9798521995545,325 Amsterdam Ave,,,New York,10023,US,NY,"['325 Amsterdam Ave', 'New York, NY 10023']"
Knbn0h4MA1KX5Fv3eZfK4w,nice-matin-new-york,Nice Matin,https://s3-media2.fl.yelpcdn.com/bphoto/Tb8dgg1HBJIRcdwPCZZ3kQ/o.jpg,False,https://www.yelp.com/biz/nice-matin-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,749,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['delivery', 'pickup']",$$,+12128736423,(212) 873-6423,903.0229574711568,40.78337,-73.97847,201 W 79th St,,,New York,10024,US,NY,"['201 W 79th St', 'New York, NY 10024']"
PYmjoid5P-Mw8dkkKxZy6w,harvest-kitchen-new-york,Harvest Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/O_64jmIdzd6XsWRLoR5Duw/o.jpg,False,https://www.yelp.com/biz/harvest-kitchen-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,146,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",$$,+16468700810,(646) 870-0810,391.5654268061607,40.777697,-73.978357,269 Columbus Ave,,,New York,10023,US,NY,"['269 Columbus Ave', 'New York, NY 10023']"
Up2LI3M1Uz3qJncRo0WgVw,pho-shop-new-york-5,Pho Shop,https://s3-media4.fl.yelpcdn.com/bphoto/DLkValYWhlK08EzGXNRwIA/o.jpg,False,https://www.yelp.com/biz/pho-shop-new-york-5?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,143,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"['pickup', 'delivery']",$$,+16468910086,(646) 891-0086,319.61521858137337,40.778255,-73.980123,141 W 72nd St,,,New York,10023,US,NY,"['141 W 72nd St', 'New York, NY 10023']"
PTYUAAJbEmvIv4EsyRrcnA,momoya-new-york-2,Momoya,https://s3-media3.fl.yelpcdn.com/bphoto/VuuQaicuoIhdPAOXDfd1OQ/o.jpg,False,https://www.yelp.com/biz/momoya-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,457,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['delivery', 'pickup']",$$$,+12125800007,(212) 580-0007,996.3866654291537,40.784043,-73.977391,427 Amsterdam Ave,,,New York,10024,US,NY,"['427 Amsterdam Ave', 'New York, NY 10024']"
oKtDrJA7uaRvbrgBhF4Q5Q,terakawa-ramen-new-york-2,Terakawa Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/lganK_fW2_Vs6rGNaMxdFQ/o.jpg,False,https://www.yelp.com/biz/terakawa-ramen-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,392,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"['delivery', 'pickup']",$$,+12123070170,(212) 307-0170,895.5085135565956,40.76831,-73.98565,885C 9th Ave,,,New York,10019,US,NY,"['885C 9th Ave', 'New York, NY 10019']"
H4jJ7XB3CetIr1pg56CczQ,levain-bakery-new-york,Levain Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/jCdrXah--NjPaOLb-30BUw/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,8311,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,[],$$,+19174643769,(917) 464-3769,2117.999692645847,40.779961,-73.980299,167 W 74th St,,,New York,10023,US,NY,"['167 W 74th St', 'New York, NY 10023']"
xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,Jacob's Pickles,https://s3-media3.fl.yelpcdn.com/bphoto/xOT6lOlZKxPC2iTJxoh8rg/o.jpg,False,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,4337,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['pickup', 'delivery']",$$,+12124705566,(212) 470-5566,1318.2725149329585,40.7866504411994,-73.9755284786224,509 Amsterdam Ave,,,New York,10024,US,NY,"['509 Amsterdam Ave', 'New York, NY 10024']"
15svH3HiVDwHMSIlRYpk6A,ashoka-indian-restaurant-new-york,Ashoka Indian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/SEmg93OjFxHiC4dFi-_FMw/o.jpg,False,https://www.yelp.com/biz/ashoka-indian-restaurant-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,263,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"['delivery', 'restaurant_reservation', 'pickup']",$$,+12128751400,(212) 875-1400,1528.4758976716892,40.78477,-73.973027,489 Columbus Ave,,,New York,10024,US,NY,"['489 Columbus Ave', 'New York, NY 10024']"
KKBVN_B6iSJXINk2HQ46gQ,broadway-dive-bar-new-york,Broadway Dive Bar,https://s3-media2.fl.yelpcdn.com/bphoto/ZdWc0GPEpawzLdxxYt3Xog/o.jpg,False,https://www.yelp.com/biz/broadway-dive-bar-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,155,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,['delivery'],$,+12128652662,(212) 865-2662,434.66018539187945,40.7979207,-73.9692688,2662 Broadway,,,New York,10025,US,NY,"['2662 Broadway', 'New York, NY 10025']"
xEF3Kvd0yw74pjnlFB2Sgg,nobody-told-me-new-york,Nobody Told Me,https://s3-media3.fl.yelpcdn.com/bphoto/Pn2ZXj2Tj0E1RmjmIuMjHg/o.jpg,False,https://www.yelp.com/biz/nobody-told-me-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,112,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['pickup', 'delivery']",$$,,,815.6105900377813,40.800806379326424,-73.96519384340974,951 Amsterdam Ave,,,New York,10025,US,NY,"['951 Amsterdam Ave', 'New York, NY 10025']"
UxeR0yfupdcMPQ2HnAhweg,boilery-seafood-and-grill-new-york-2,Boilery Seafood and Grill,https://s3-media4.fl.yelpcdn.com/bphoto/ghdTZroNzipfJ43ZC__evw/o.jpg,False,https://www.yelp.com/biz/boilery-seafood-and-grill-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,133,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",,+16467558968,(646) 755-8968,638.9529375797568,40.79321,-73.971396,710 Amsterdam Ave,,,New York,10025,US,NY,"['710 Amsterdam Ave', 'New York, NY 10025']"
kxv4jD_qXRPVrV0oPR7isQ,yu-kitchen-new-york-5,Yu Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/PQ6Zib4_BQZjnH6hOoNZTw/o.jpg,False,https://www.yelp.com/biz/yu-kitchen-new-york-5?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,111,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"['delivery', 'pickup']",$$,+12126788784,(212) 678-8784,443.5614580300163,40.79759,-73.9693099,2656 Broadway,,,New York,10025,US,NY,"['2656 Broadway', 'New York, NY 10025']"
